product_id,sku,category_code,brand_code,color,size,material,weight_grams,length_cm,width_cm,height_cm,rating_count,file_name,ingest_timestamp
2000000008028,ACME-CE-000MA,ce,acme,Blue,One-Size,Plastic,231g,"24,4",19.5,11.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008035,CBLT-APP-000MB,app,cblt,Yellow,One-Size,Polyester,228g,"25,1",17.7,4.2,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008042,GMFG-TOY-000MC,toy,gmfg,Beige,One-Size,Leather,344g,"20,4",12,11.6,16,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008059,STCR-HNK-000MD,hnk,stcr,Green,One-Size,Paper,60g,"38,2",13.7,7.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008066,COTC-APP-000ME,app,cotc,Yellow,S,Wood,477g,"10,4",7.5,4.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008073,WRMH-HNK-000MF,hnk,wrmh,Pink,One-Size,Glass,415g,"16,6",4.5,10.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008080,PGTR-BKS-000MG,bks,pgtr,null,One-Size,Polyester,253g,"9,2",15.4,7.2,16,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008097,QLHS-BKS-000MH,bks,qlhs,null,One-Size,Steel,469g,"22,1",5.6,12,8,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008103,TRBZ-SPT-000MI,spt,trbz,Silver,One-Size,Alumium,948g,"15,6",9.4,5.4,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008110,FRFL-GRC-000MJ,grcy,frfl,Yellow,One-Size,Coton,930g,"12,2",21.4,5.1,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008127,ECOT-CE-000MK,ce,ecot,Blue,One-Size,Leather,375g,"26,9",8.7,5.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008134,FRMJ-GRC-000ML,grcy,frmj,White,One-Size,Coton,277g,"9,5",12.7,9.5,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008141,ABLF-APP-000MM,app,ablf,Purple,L,Steel,184g,"11,6",9.7,7.5,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008158,GMFG-TOY-000MN,toy,gmfg,Gray,One-Size,Plastic,270g,"7,8",11.3,5.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008165,ECOT-CE-000MO,ce,ecot,Black,One-Size,Wood,266g,"34,1",14.8,9.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008172,STAC-BKS-000MP,bks,stac,null,One-Size,Alumium,270g,"24,6",16.8,10.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008189,RKBR-TOY-000MQ,toy,rkbr,Silver,One-Size,Plastic,110g,"28,5",23.4,7.1,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008196,GGRN-GRC-000MR,grcy,ggrn,Black,One-Size,Coton,404g,"13,1",9.6,12.5,15,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008202,SWCR-SPT-000MS,spt,swcr,Gray,XL,Coton,212g,"33,6",22,1.5,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008219,GGRN-GRC-000MT,grcy,ggrn,Red,One-Size,Plastic,247g,"19,9",7.2,9.5,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008226,WRMH-HNK-000MU,hnk,wrmh,Blue,One-Size,Leather,467g,"16,2",4.8,6.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008233,PHTX-CE-000MV,ce,phtx,Red,One-Size,Ruber,168g,"41,1",9.9,13,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008240,STAC-BKS-000MW,bks,stac,null,One-Size,Polyester,103g,"24,9",20.2,7.5,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008257,FRMJ-GRC-000MX,grcy,frmj,Blue,One-Size,Ruber,95g,"24,9",14.8,8.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008264,FTFX-APP-000MY,app,ftfx,Navy,XS,Leather,607g,"20,3",7.5,8.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008271,DMLX-BPC-000MZ,bpc,dmlx,Navy,One-Size,Glass,124g,"20,0",11.5,3.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008288,STCR-HNK-000N0,hnk,stcr,Beige,One-Size,Plastic,105g,"20,8",2.2,7.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008295,ALMS-BPC-000N1,bpc,alms,Silver,One-Size,Coton,68g,"34,9",5,8.6,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008301,SKYL-CE-000N2,ce,skyl,Navy,One-Size,Steel,133g,"7,7",5.7,3.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008318,BTNQ-BPC-000N3,bpc,btnq,Yellow,One-Size,Plastic,1224g,"8,5",18.4,10,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008325,ABLF-APP-000N4,app,ablf,Green,XXL,Coton,321g,"17,9",6.6,16.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008332,DMLX-BPC-000N5,bpc,dmlx,Beige,One-Size,Alumium,268g,"13,5",11.6,9.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008349,RKBR-TOY-000N6,toy,rkbr,Blue,One-Size,Ruber,278g,"5,2",14.3,7.7,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008356,CBLT-APP-000N7,app,cblt,Navy,XL,Steel,454g,"29,7",13.4,9.7,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008363,SLKE-BPC-000N8,bpc,slke,Gray,One-Size,Plastic,572g,"20,8",10.3,3.4,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008370,STCR-HNK-000N9,hnk,stcr,Blue,One-Size,Polyester,419g,"21,0",11.1,8,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008387,HMNS-HNK-000NA,hnk,hmns,Beige,One-Size,Plastic,667g,"12,9",15.4,4.5,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008394,PRLV-HNK-000NB,hnk,prlv,Red,One-Size,Paper,1339g,"19,0",13.1,6.2,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008400,NOVW-CE-000NC,ce,novw,Yellow,One-Size,Coton,215g,"26,2",4.1,5.4,8,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008417,PHTX-CE-000ND,ce,phtx,Silver,One-Size,Ruber,307g,"26,5",20.8,11.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008424,STAC-BKS-000NE,bks,stac,null,One-Size,Plastic,250g,"12,8",11.1,6.3,7,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008431,ZNTH-CE-000NF,ce,znth,Gray,One-Size,Alumium,851g,"14,5",17.3,9.5,17,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008448,PHTX-CE-000NG,ce,phtx,Gray,One-Size,Glass,180g,"8,2",2,4.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008455,WRMH-HNK-000NH,hnk,wrmh,White,One-Size,Leather,407g,"32,3",2,7,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008462,FTFX-APP-000NI,app,ftfx,Navy,XS,Coton,307g,"28,8",2,4.6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008479,HRBC-BPC-000NJ,bpc,hrbc,Gray,One-Size,Paper,971g,"37,5",10.2,14,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008486,WRMH-HNK-000NK,hnk,wrmh,White,One-Size,Steel,321g,"20,6",5.8,3.1,9,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008493,STCR-HNK-000NL,hnk,stcr,Green,One-Size,Wood,197g,"18,8",12.8,1.8,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008509,VOLT-CE-000NM,ce,volt,Black,One-Size,Coton,299g,"20,4",16.7,6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008516,NTHR-APP-000NN,app,nthr,Blue,XS,Glass,451g,"3,0",11.6,8.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008523,URTL-APP-000NO,app,urtl,Navy,XS,Alumium,668g,"22,3",9.2,7.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008530,ARFT-SPT-000NP,spt,arft,Gray,XS,Wood,454g,"17,1",13.7,6.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008547,COTC-APP-000NQ,app,cotc,White,One-Size,Coton,138g,"13,8",13.6,4.1,34,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008554,NTCH-GRC-000NR,grcy,ntch,Beige,One-Size,Ruber,241g,"31,7",14.6,8.9,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008561,QLHS-BKS-000NS,bks,qlhs,null,One-Size,Steel,95g,"12,9",7.7,5.8,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008578,GMFG-TOY-000NT,toy,gmfg,Silver,One-Size,Steel,274g,"31,4",11.4,7.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008585,HMNS-HNK-000NU,hnk,hmns,Silver,One-Size,Steel,136g,"22,7",9.3,5.9,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008592,AQPR-HNK-000NV,hnk,aqpr,Pink,One-Size,Steel,139g,"23,2",12.5,7.6,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008608,STCR-HNK-000NW,hnk,stcr,Navy,One-Size,Coton,108g,"20,8",13.2,4.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008615,CBLT-APP-000NX,app,cblt,Pink,XL,Coton,369g,"28,5",15,10.1,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008622,NTHR-APP-000NY,app,nthr,White,XXL,Coton,312g,"21,1",2,4.2,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008639,QLHS-BKS-000NZ,bks,qlhs,null,One-Size,Leather,432g,"20,7",15.7,10.4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008646,AQPR-HNK-000O0,hnk,aqpr,Red,One-Size,Leather,184g,"24,3",16.7,8.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008653,COTC-APP-000O1,app,cotc,Beige,XXL,Coton,111g,"6,0",17.6,8.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008660,RKBR-TOY-000O2,toy,rkbr,White,One-Size,Ruber,222g,"13,8",16.7,8.2,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008677,ABLF-APP-000O3,app,ablf,White,XL,Paper,267g,"8,5",12.5,12.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008684,URTL-APP-000O4,app,urtl,White,L,Alumium,225g,"23,5",12.8,5.8,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008691,ECOT-CE-000O5,ce,ecot,Pink,One-Size,Alumium,151g,"31,8",11.7,7.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008707,FTFX-APP-000O6,app,ftfx,Gray,XS,Ruber,163g,"26,5",6.1,6.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008714,BTNQ-BPC-000O7,bpc,btnq,Yellow,One-Size,Glass,482g,"25,3",2,9.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008721,FRFL-GRC-000O8,grcy,frfl,Navy,One-Size,Polyester,617g,"19,7",13.1,7.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008738,DLHV-GRC-000O9,grcy,dlhv,White,One-Size,Ruber,89g,"16,0",6.7,11.7,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008745,FTFX-APP-000OA,app,ftfx,Navy,S,Leather,250g,"16,9",11.4,9.5,10,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008752,QLHS-BKS-000OB,bks,qlhs,null,One-Size,Coton,497g,"28,0",8.5,9.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008769,CBLT-APP-000OC,app,cblt,Black,One-Size,Plastic,167g,"18,5",6.2,12.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008776,VOLT-CE-000OD,ce,volt,Beige,One-Size,Polyester,62g,"34,8",10.5,4.7,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008783,GLOW-BPC-000OE,bpc,glow,Gray,One-Size,Steel,100g,"27,7",11.5,7.7,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008790,NTCH-GRC-000OF,grcy,ntch,Purple,One-Size,Plastic,170g,"19,9",8.1,2.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008806,FTFX-APP-000OG,app,ftfx,Blue,S,Polyester,201g,"15,1",10.3,10.5,-6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008813,PHTX-CE-000OH,ce,phtx,Red,One-Size,Wood,467g,"10,2",24.5,8.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008820,VOLT-CE-000OI,ce,volt,Navy,One-Size,Steel,231g,"6,7",16.3,1,32,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008837,RKBR-TOY-000OJ,toy,rkbr,Beige,One-Size,Coton,70g,"23,7",9.5,12.6,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008844,KDLN-TOY-000OK,toy,kdln,Purple,One-Size,Leather,284g,"19,2",18.2,7.2,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008851,COTC-APP-000OL,app,cotc,Purple,L,Glass,168g,"31,5",11.7,10.8,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008868,CBLT-APP-000OM,app,cblt,Navy,One-Size,Steel,401g,"26,2",21.4,8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008875,URTL-APP-000ON,app,urtl,Green,L,Coton,146g,"33,1",6.4,12.4,50,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008882,RKBR-TOY-000OO,toy,rkbr,Blue,One-Size,Coton,70g,"10,2",8,6.6,52,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008899,STCR-HNK-000OP,hnk,stcr,Blue,One-Size,Ruber,175g,"17,4",10.6,4.1,42,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008905,ABLF-APP-000OQ,app,ablf,Navy,XXL,Alumium,461g,"23,2",11.7,5.6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008912,RKBR-TOY-000OR,toy,rkbr,Navy,One-Size,Wood,306g,"10,3",17.3,3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008929,FRFL-GRC-000OS,grcy,frfl,Navy,One-Size,Steel,287g,"14,2",28.9,9.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008936,PHTX-CE-000OT,ce,phtx,Gray,One-Size,Polyester,335g,"34,2",2,9.4,19,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008943,HMNS-HNK-000OU,hnk,hmns,Blue,One-Size,Plastic,151g,"22,3",18.6,6.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008950,COTC-APP-000OV,app,cotc,Pink,XXL,Wood,207g,"16,3",17.1,10.6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008967,CKMT-HNK-000OW,hnk,ckmt,Yellow,One-Size,Leather,212g,"18,7",16.3,10.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008974,PLCB-TOY-000OX,toy,plcb,Yellow,One-Size,Leather,496g,"26,9",12.2,7.2,8,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008981,QLHS-BKS-000OY,bks,qlhs,null,One-Size,Coton,142g,"32,2",10.4,12.6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008998,KDLN-TOY-000OZ,toy,kdln,Black,One-Size,Ruber,277g,"16,8",13.3,6.4,9,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009001,CBLT-APP-000P0,app,cblt,White,One-Size,Paper,53g,"19,5",3.6,4.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009018,GGRN-GRC-000P1,grcy,ggrn,Pink,One-Size,Alumium,105g,"10,2",13.9,6.1,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009025,GRBK-GRC-000P2,grcy,grbk,Blue,One-Size,Coton,163g,"7,9",28.4,7.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009032,ARFT-SPT-000P3,spt,arft,Pink,One-Size,Paper,318g,"10,0",10.3,8.2,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009049,SKYL-CE-000P4,ce,skyl,Beige,One-Size,Leather,46g,"11,2",8.9,11.6,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009056,WRMH-HNK-000P5,hnk,wrmh,Navy,One-Size,Alumium,210g,"27,2",8.2,9.2,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009063,GMFG-TOY-000P6,toy,gmfg,Navy,One-Size,Plastic,153g,"8,8",11.8,12.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009070,BTNQ-BPC-000P7,bpc,btnq,White,One-Size,Coton,365g,"26,8",20,6.2,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009087,COTC-APP-000P8,app,cotc,Beige,XXL,Wood,296g,"27,3",12.9,11.9,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009094,MOSA-APP-000P9,app,mosa,Silver,S,Polyester,524g,"11,1",12.5,4.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009100,QLHS-BKS-000PA,bks,qlhs,null,One-Size,Alumium,490g,"18,0",9.9,8.1,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009117,FRFL-GRC-000PB,grcy,frfl,Green,One-Size,Coton,169g,"11,3",14.8,5.8,12,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009124,WRMH-HNK-000PC,hnk,wrmh,Yellow,One-Size,Leather,77g,"40,2",9,7.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009131,HPFN-TOY-000PD,toy,hpfn,Yellow,One-Size,Coton,532g,"26,1",12.2,9.4,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009148,AQPR-HNK-000PE,hnk,aqpr,Green,One-Size,Paper,217g,"12,2",22.9,2.5,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009155,WRMH-HNK-000PF,hnk,wrmh,Gray,One-Size,Paper,409g,"20,5",10,10.2,7,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009162,BLIN-BKS-000PG,bks,blin,null,One-Size,Wood,546g,"19,5",13,11,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009179,ALMS-BPC-000PH,bpc,alms,Green,One-Size,Wood,384g,"15,9",16.1,6.9,28,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009186,FTFX-APP-000PI,app,ftfx,Green,M,Plastic,17g,"24,0",4.7,2.4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009193,PGTR-BKS-000PJ,bks,pgtr,null,One-Size,Wood,560g,"24,1",17.6,1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009209,FTFX-APP-000PK,app,ftfx,Beige,XL,Glass,154g,"30,7",13.8,6.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009216,DLHV-GRC-000PL,grcy,dlhv,Silver,One-Size,Paper,993g,"20,4",17.7,8.9,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009223,SKYL-CE-000PM,ce,skyl,Navy,One-Size,Steel,192g,"5,6",5.4,10.6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009230,TNGR-TOY-000PN,toy,tngr,Pink,One-Size,Glass,142g,"19,1",10.3,13.9,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009247,SKYL-CE-000PO,ce,skyl,Pink,One-Size,Leather,129g,"18,3",18.8,6.4,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009254,STCR-HNK-000PP,hnk,stcr,Beige,One-Size,Ruber,261g,"33,8",14.1,8.7,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009261,ACME-CE-000PQ,ce,acme,Pink,One-Size,Polyester,266g,"15,6",11,6.8,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009278,HMNS-HNK-000PR,hnk,hmns,Black,One-Size,Coton,72g,"23,2",9.5,10.8,9,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009285,ZNTH-CE-000PS,ce,znth,Red,One-Size,Plastic,617g,"15,6",2.7,5.7,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009292,STCR-HNK-000PT,hnk,stcr,Red,One-Size,Alumium,123g,"13,0",16.4,12,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009308,DMLX-BPC-000PU,bpc,dmlx,Yellow,One-Size,Polyester,111g,"26,6",20.4,8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009315,VOLT-CE-000PV,ce,volt,Silver,One-Size,Ruber,229g,"20,3",18,5.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009322,BTNQ-BPC-000PW,bpc,btnq,Navy,One-Size,Coton,49g,"18,3",14.3,8.5,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009339,CSNV-HNK-000PX,hnk,csnv,Navy,One-Size,Glass,455g,"11,3",13.3,1.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009346,GLOW-BPC-000PY,bpc,glow,Beige,One-Size,Plastic,190g,"7,8",11,7.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
